,_id,number,title,user_rating,user_votes
649,58f7f345c88a6544474fdba7,3.1,Stark Raving Dad,8.6,1954
650,58f7f345c88a6544474fdba8,3.2,Mr. Lisa Goes to Washington,7.7,1409
651,58f7f345c88a6544474fdba9,3.3,When Flanders Failed,8.2,1423
652,58f7f345c88a6544474fdbaa,3.4,Bart the Murderer,8.7,1583
653,58f7f345c88a6544474fdbab,3.5,Homer Defined,8.5,1578
654,58f7f345c88a6544474fdbac,3.6,"Like Father, Like Clown",7.7,1374
655,58f7f345c88a6544474fdbad,3.7,Treehouse of Horror II,8.2,1507
656,58f7f345c88a6544474fdbae,3.8,Lisa's Pony,7.9,1357
657,58f7f345c88a6544474fdbaf,3.9,Saturdays of Thunder,7.9,1310
658,58f7f345c88a6544474fdbb0,3.1,Flaming Moe's,8.8,1769
659,58f7f345c88a6544474fdbb1,3.11,Burns Verkaufen der Kraftwerk,8.2,1421
660,58f7f345c88a6544474fdbb2,3.12,I Married Marge,8.2,1329
661,58f7f345c88a6544474fdbb3,3.13,Radio Bart,8.5,1492
662,58f7f345c88a6544474fdbb4,3.14,Lisa the Greek,7.9,1294
663,58f7f345c88a6544474fdbb5,3.15,Homer Alone,8.0,1289
664,58f7f345c88a6544474fdbb6,3.16,Bart the Lover,8.3,1393
665,58f7f345c88a6544474fdbb7,3.17,Homer at the Bat,8.6,1788
666,58f7f345c88a6544474fdbb8,3.18,Separate Vocations,8.2,1318
667,58f7f345c88a6544474fdbb9,3.19,Dog of Death,7.7,1276
668,58f7f345c88a6544474fdbba,3.2,Colonel Homer,7.9,1355
669,58f7f345c88a6544474fdbbb,3.21,Black Widower,8.2,1352
670,58f7f345c88a6544474fdbbc,3.22,The Otto Show,7.7,1284
671,58f7f345c88a6544474fdbbd,3.23,Bart's Friend Falls in Love,7.7,1274
672,58f7f345c88a6544474fdbbe,3.24,"Brother, Can You Spare Two Dimes?",8.2,1341
673,58f7f345c88a6544474fdbbf,4.1,Kamp Krusty,8.4,1558
674,58f7f345c88a6544474fdbc0,4.2,A Streetcar Named Marge,8.1,1471
675,58f7f345c88a6544474fdbc1,4.3,Homer the Heretic,9.0,1926
676,58f7f345c88a6544474fdbc2,4.4,Lisa the Beauty Queen,7.8,1310
677,58f7f345c88a6544474fdbc3,4.5,Treehouse of Horror III,8.4,1541
678,58f7f345c88a6544474fdbc4,4.6,Itchy & Scratchy: The Movie,8.2,1424
679,58f7f345c88a6544474fdbc5,4.7,Marge Gets a Job,7.8,1279
680,58f7f345c88a6544474fdbc6,4.8,New Kid on the Block,8.2,1378
681,58f7f345c88a6544474fdbc7,4.9,Mr. Plow,8.8,1781
682,58f7f345c88a6544474fdbc8,4.1,Lisa's First Word,8.5,1500
683,58f7f345c88a6544474fdbc9,4.11,Homer's Triple Bypass,8.7,1595
684,58f7f345c88a6544474fdbca,4.12,Marge vs. the Monorail,9.0,2235
685,58f7f345c88a6544474fdbcb,4.13,Selma's Choice,8.0,1291
686,58f7f345c88a6544474fdbcc,4.14,Brother from the Same Planet,8.1,1309
687,58f7f345c88a6544474fdbcd,4.15,I Love Lisa,8.3,1413
688,58f7f345c88a6544474fdbce,4.16,Duffless,8.3,1345
689,58f7f345c88a6544474fdbcf,4.17,Last Exit to Springfield,9.0,2016
690,58f7f345c88a6544474fdbd0,4.18,So It Has Come to This: The Simpsons Clip Show,7.2,1222
691,58f7f345c88a6544474fdbd1,4.19,The Front,8.1,1244
692,58f7f345c88a6544474fdbd2,4.2,Whacking Day,8.1,1368
693,58f7f345c88a6544474fdbd3,4.21,Marge in Chains,7.7,1198
694,58f7f345c88a6544474fdbd4,4.22,Krusty Gets Kancelled,8.2,1390
695,58f7f345c88a6544474fdbd5,5.1,Homer's Barbershop Quartet,8.5,1553
696,58f7f345c88a6544474fdbd6,5.2,Cape Feare,9.0,2214
697,58f7f345c88a6544474fdbd7,5.3,Homer Goes to College,8.6,1625
698,58f7f345c88a6544474fdbd8,5.4,Rosebud,8.9,1642
699,58f7f345c88a6544474fdbd9,5.5,Treehouse of Horror IV,8.7,1584
700,58f7f345c88a6544474fdbda,5.6,Marge on the Lam,8.1,1261
701,58f7f345c88a6544474fdbdb,5.7,Bart's Inner Child,7.7,1201
702,58f7f345c88a6544474fdbdc,5.8,Boy Scoutz 'n the Hood,8.7,1417
703,58f7f345c88a6544474fdbdd,5.9,The Last Temptation of Homer,8.4,1438
704,58f7f345c88a6544474fdbde,5.1,$pringfield (or How I Learned to Stop Worrying and Love Legalized Gambling),8.5,1407
705,58f7f345c88a6544474fdbdf,5.11,Homer the Vigilante,8.2,1319
706,58f7f345c88a6544474fdbe0,5.12,Bart Gets Famous,8.1,1245
707,58f7f345c88a6544474fdbe1,5.13,Homer and Apu,8.3,1290
708,58f7f345c88a6544474fdbe2,5.14,Lisa vs. Malibu Stacy,8.2,1299
709,58f7f345c88a6544474fdbe3,5.15,Deep Space Homer,8.8,1666
710,58f7f345c88a6544474fdbe4,5.16,Homer Loves Flanders,8.5,1310
711,58f7f345c88a6544474fdbe5,5.17,Bart Gets an Elephant,7.9,1233
712,58f7f345c88a6544474fdbe6,5.18,Burns' Heir,8.4,1259
713,58f7f345c88a6544474fdbe7,5.19,Sweet Seymour Skinner's Baadasssss Song,8.4,1234
714,58f7f345c88a6544474fdbe8,5.2,The Boy Who Knew Too Much,8.2,1220
715,58f7f345c88a6544474fdbe9,5.21,Lady Bouvier's Lover,7.5,1112
716,58f7f345c88a6544474fdbea,5.22,Secrets of a Successful Marriage,8.0,1171
717,58f7f345c88a6544474fdbeb,6.1,Bart of Darkness,8.6,1478
718,58f7f345c88a6544474fdbec,6.2,Lisa's Rival,8.1,1277
719,58f7f345c88a6544474fdbed,6.3,Another Simpson Clip Show,6.0,1143
720,58f7f345c88a6544474fdbee,6.4,Itchy & Scratchy Land,8.5,1414
721,58f7f345c88a6544474fdbef,6.5,Sideshow Bob Roberts,8.2,1261
722,58f7f345c88a6544474fdbf0,6.6,Treehouse of Horror V,9.1,1885
723,58f7f345c88a6544474fdbf1,6.7,Bart's Girlfriend,8.0,1268
724,58f7f345c88a6544474fdbf2,6.8,Lisa on Ice,8.4,1368
725,58f7f345c88a6544474fdbf3,6.9,Homer Badman,9.0,1804
726,58f7f345c88a6544474fdbf4,6.1,Grandpa vs. Sexual Inadequacy,8.0,1162
727,58f7f345c88a6544474fdbf5,6.11,Fear of Flying,7.8,1207
728,58f7f345c88a6544474fdbf6,6.12,Homer the Great,8.9,1604
729,58f7f345c88a6544474fdbf7,6.13,And Maggie Makes Three,8.6,1436
730,58f7f345c88a6544474fdbf8,6.14,Bart's Comet,8.6,1343
731,58f7f345c88a6544474fdbf9,6.15,Homie the Clown,8.6,1383
732,58f7f345c88a6544474fdbfa,6.16,Bart vs. Australia,8.5,1488
733,58f7f345c88a6544474fdbfb,6.17,Homer vs. Patty and Selma,7.9,1103
734,58f7f345c88a6544474fdbfc,6.18,A Star Is Burns,8.5,1348
735,58f7f345c88a6544474fdbfd,6.19,Lisa's Wedding,8.3,1315
736,58f7f345c88a6544474fdbfe,6.2,Two Dozen and One Greyhounds,8.1,1157
737,58f7f345c88a6544474fdbff,6.21,The PTA Disbands,8.1,1113
738,58f7f345c88a6544474fdc00,6.22,'Round Springfield,8.3,1203
739,58f7f345c88a6544474fdc01,6.23,The Springfield Connection,8.2,1112
740,58f7f345c88a6544474fdc02,6.24,Lemon of Troy,8.6,1427
741,58f7f345c88a6544474fdc03,6.25,Who Shot Mr. Burns?,9.1,1800
742,58f7f345c88a6544474fdc04,7.1,Who Shot Mr. Burns?,8.9,1650
743,58f7f345c88a6544474fdc05,7.2,Radioactive Man,8.3,1281
744,58f7f345c88a6544474fdc06,7.3,Home Sweet Home-Dum-Diddly Doodily,8.3,1194
745,58f7f345c88a6544474fdc07,7.4,Bart Sells His Soul,8.7,1501
746,58f7f345c88a6544474fdc08,7.5,Lisa the Vegetarian,8.5,1425
747,58f7f345c88a6544474fdc09,7.6,Treehouse of Horror VI,8.5,1437
748,58f7f345c88a6544474fdc0a,7.7,King Size Homer,9.0,1789
749,58f7f345c88a6544474fdc0b,7.8,Mother Simpson,8.5,1347
750,58f7f345c88a6544474fdc0c,7.9,Sideshow Bob's Last Gleaming,8.0,1130
751,58f7f345c88a6544474fdc0d,7.1,The 138th Episode Spectacular,7.5,1130
752,58f7f345c88a6544474fdc0e,7.11,Marge Be Not Proud,8.4,1288
753,58f7f345c88a6544474fdc0f,7.12,Team Homer,8.3,1165
754,58f7f345c88a6544474fdc10,7.13,Two Bad Neighbors,8.7,1400
755,58f7f345c88a6544474fdc11,7.14,Scenes from the Class Struggle in Springfield,7.7,1063
756,58f7f345c88a6544474fdc12,7.15,Bart the Fink,7.7,1054
757,58f7f345c88a6544474fdc13,7.16,Lisa the Iconoclast,8.1,1141
758,58f7f345c88a6544474fdc14,7.17,Homer the Smithers,8.9,1745
759,58f7f345c88a6544474fdc15,7.18,The Day the Violence Died,8.0,1121
760,58f7f345c88a6544474fdc16,7.19,A Fish Called Selma,8.2,1214
761,58f7f345c88a6544474fdc17,7.2,Bart on the Road,8.6,1229
762,58f7f345c88a6544474fdc18,7.21,22 Short Films About Springfield,8.8,1543
763,58f7f345c88a6544474fdc19,7.22,Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',8.4,1234
764,58f7f345c88a6544474fdc1a,7.23,Much Apu About Nothing,8.0,1099
765,58f7f345c88a6544474fdc1b,7.24,Homerpalooza,8.0,1200
766,58f7f345c88a6544474fdc1c,7.25,"Summer of 4'2""",8.3,1236
767,58f7f345c88a6544474fdc1d,8.1,Treehouse of Horror VII,8.3,1320
768,58f7f345c88a6544474fdc1e,8.2,You Only Move Twice,9.2,2691
769,58f7f345c88a6544474fdc1f,8.3,The Homer They Fall,8.0,1192
770,58f7f345c88a6544474fdc20,8.4,"Burns, Baby Burns",7.7,1178
771,58f7f345c88a6544474fdc21,8.5,Bart After Dark,8.2,1212
772,58f7f345c88a6544474fdc22,8.6,A Milhouse Divided,8.0,1118
773,58f7f345c88a6544474fdc23,8.7,Lisa's Date with Density,7.8,1106
774,58f7f345c88a6544474fdc24,8.8,Hurricane Neddy,8.8,1407
775,58f7f345c88a6544474fdc25,8.9,The Mysterious Voyage of Our Homer,8.5,1510
776,58f7f345c88a6544474fdc26,8.1,The Springfield Files,9.0,1962
777,58f7f345c88a6544474fdc27,8.11,The Twisted World of Marge Simpson,7.8,1098
778,58f7f345c88a6544474fdc28,8.12,Mountain of Madness,8.6,1259
779,58f7f345c88a6544474fdc29,8.13,Simpsoncalifragilisticexpiala-Annoyed-Grunt-cious,7.7,1199
780,58f7f345c88a6544474fdc2a,8.14,The Itchy & Scratchy & Poochie Show,7.9,1193
781,58f7f345c88a6544474fdc2b,8.15,Homer's Phobia,8.9,1808
782,58f7f345c88a6544474fdc2c,8.16,Brother from Another Series,8.2,1215
783,58f7f345c88a6544474fdc2d,8.17,"My Sister, My Sitter",8.1,1119
784,58f7f345c88a6544474fdc2e,8.18,Homer vs. the 18th Amendment,8.8,1464
785,58f7f345c88a6544474fdc2f,8.19,Grade School Confidential,8.2,1098
786,58f7f345c88a6544474fdc30,8.2,The Canine Mutiny,7.6,1015
787,58f7f345c88a6544474fdc31,8.21,The Old Man and the Lisa,7.9,1063
788,58f7f345c88a6544474fdc32,8.22,In Marge We Trust,8.0,1076
789,58f7f345c88a6544474fdc33,8.23,Homer's Enemy,9.3,2530
790,58f7f345c88a6544474fdc34,8.24,The Simpsons Spin-Off Showcase,7.2,1109
791,58f7f345c88a6544474fdc35,8.25,The Secret War of Lisa Simpson,7.8,1063
792,58f7f345c88a6544474fdc36,9.1,The City of New York vs. Homer Simpson,9.1,2146
793,58f7f345c88a6544474fdc37,9.2,The Principal and the Pauper,7.3,1273
794,58f7f345c88a6544474fdc38,9.3,Lisa's Sax,8.1,1083
795,58f7f345c88a6544474fdc39,9.4,Treehouse of Horror VIII,8.2,1131
796,58f7f345c88a6544474fdc3a,9.5,The Cartridge Family,8.3,1192
797,58f7f345c88a6544474fdc3b,9.6,Bart Star,7.7,1019
798,58f7f345c88a6544474fdc3c,9.7,The Two Mrs. Nahasapeemapetilons,7.7,1003
799,58f7f345c88a6544474fdc3d,9.8,Lisa the Skeptic,8.0,1084
800,58f7f345c88a6544474fdc3e,9.9,Realty Bites,7.6,981
801,58f7f345c88a6544474fdc3f,9.1,Miracle on Evergreen Terrace,7.6,1051
802,58f7f345c88a6544474fdc40,9.11,"All Singing, All Dancing",5.1,1209
803,58f7f345c88a6544474fdc41,9.12,Bart Carny,7.7,1030
804,58f7f345c88a6544474fdc42,9.13,The Joy of Sect,8.2,1140
805,58f7f345c88a6544474fdc43,9.14,Das Bus,8.1,1134
806,58f7f345c88a6544474fdc44,9.15,The Last Temptation of Krusty,7.5,965
807,58f7f345c88a6544474fdc45,9.16,Dumbbell Indemnity,7.6,973
808,58f7f345c88a6544474fdc46,9.17,Lisa the Simpson,8.0,1051
809,58f7f345c88a6544474fdc47,9.18,This Little Wiggy,7.9,1003
810,58f7f345c88a6544474fdc48,9.19,Simpson Tide,8.3,1125
811,58f7f345c88a6544474fdc49,9.2,The Trouble with Trillions,7.9,1040
812,58f7f345c88a6544474fdc4a,9.21,Girlie Edition,7.8,997
813,58f7f345c88a6544474fdc4b,9.22,Trash of the Titans,8.5,1225
814,58f7f345c88a6544474fdc4c,9.23,King of the Hill,8.3,1067
815,58f7f345c88a6544474fdc4d,9.24,Lost Our Lisa,7.7,967
816,58f7f345c88a6544474fdc4e,9.25,Natural Born Kissers,8.1,1028
817,58f7f345c88a6544474fdc4f,10.1,Lard of the Dance,7.6,1033
818,58f7f345c88a6544474fdc50,10.2,The Wizard of Evergreen Terrace,8.2,1088
819,58f7f345c88a6544474fdc51,10.3,Bart the Mother,7.5,984
820,58f7f345c88a6544474fdc52,10.4,Treehouse of Horror IX,8.0,1123
821,58f7f345c88a6544474fdc53,10.5,When You Dish Upon a Star,7.3,1033
822,58f7f345c88a6544474fdc54,10.6,D'oh-in' in the Wind,7.6,1001
823,58f7f345c88a6544474fdc55,10.7,Lisa Gets an 'A',8.0,1009
824,58f7f345c88a6544474fdc56,10.8,Homer Simpson in: 'Kidney Trouble',7.3,950
825,58f7f345c88a6544474fdc57,10.9,Mayored to the Mob,8.2,1081
826,58f7f345c88a6544474fdc58,10.1,Viva Ned Flanders,7.8,1022
827,58f7f345c88a6544474fdc59,10.11,Wild Barts Can't Be Broken,7.7,922
828,58f7f345c88a6544474fdc5a,10.12,"Sunday, Cruddy Sunday",6.9,960
829,58f7f345c88a6544474fdc5b,10.13,Homer to the Max,7.7,984
830,58f7f345c88a6544474fdc5c,10.14,I'm with Cupid,7.3,891
831,58f7f345c88a6544474fdc5d,10.15,Marge Simpson in 'Screaming Yellow Honkers',7.3,912
832,58f7f345c88a6544474fdc5e,10.16,Make Room for Lisa,7.5,879
833,58f7f345c88a6544474fdc5f,10.17,Maximum Homerdrive,7.7,935
834,58f7f345c88a6544474fdc60,10.18,Simpsons Bible Stories,7.3,937
835,58f7f345c88a6544474fdc61,10.19,Mom and Pop Art,7.6,923
836,58f7f345c88a6544474fdc62,10.2,The Old Man and the 'C' Student,7.3,860
837,58f7f345c88a6544474fdc63,10.21,Monty Can't Buy Me Love,7.2,864
838,58f7f345c88a6544474fdc64,10.22,They Saved Lisa's Brain,7.4,882
839,58f7f345c88a6544474fdc65,10.23,Thirty Minutes Over Tokyo,8.0,1065
840,58f7f345c88a6544474fdc66,11.1,Beyond Blunderdome,7.3,1006
841,58f7f345c88a6544474fdc67,11.2,Brother's Little Helper,7.5,863
842,58f7f345c88a6544474fdc68,11.3,Guess Who's Coming to Criticize Dinner?,7.5,882
843,58f7f345c88a6544474fdc69,11.4,Treehouse of Horror X,7.8,970
844,58f7f345c88a6544474fdc6a,11.5,E-I-E-I-(Annoyed Grunt),7.6,906
845,58f7f345c88a6544474fdc6b,11.6,"Hello Gutter, Hello Fadder",7.3,838
846,58f7f345c88a6544474fdc6c,11.7,Eight Misbehavin',7.1,825
847,58f7f345c88a6544474fdc6d,11.8,"Take My Wife, Sleaze",7.2,859
848,58f7f345c88a6544474fdc6e,11.9,Grift of the Magi,7.3,900
849,58f7f345c88a6544474fdc6f,11.1,Little Big Mom,7.3,796
850,58f7f345c88a6544474fdc70,11.11,Faith Off,6.9,811
851,58f7f345c88a6544474fdc71,11.12,The Mansion Family,7.3,824
852,58f7f345c88a6544474fdc72,11.13,Saddlesore Galactica,6.6,894
853,58f7f345c88a6544474fdc73,11.14,"Alone Again, Natura-Diddly",7.9,969
854,58f7f345c88a6544474fdc74,11.15,Missionary: Impossible,7.3,855
855,58f7f345c88a6544474fdc75,11.16,Pygmoelian,7.3,827
856,58f7f345c88a6544474fdc76,11.17,Bart to the Future,7.1,884
857,58f7f345c88a6544474fdc77,11.18,Days of Wine and D'oh'ses,7.4,800
858,58f7f345c88a6544474fdc78,11.19,Kill the Alligator and Run,6.6,880
859,58f7f345c88a6544474fdc79,11.2,Last Tap Dance in Springfield,7.2,789
860,58f7f345c88a6544474fdc7a,11.21,"It's a Mad, Mad, Mad, Mad Marge",7.2,808
861,58f7f345c88a6544474fdc7b,11.22,Behind the Laughter,7.9,1053
862,58f7f345c88a6544474fdc7c,12.1,Treehouse of Horror XI,7.6,915
863,58f7f345c88a6544474fdc7d,12.2,A Tale of Two Springfields,7.4,888
864,58f7f345c88a6544474fdc7e,12.3,Insane Clown Poppy,7.1,806
865,58f7f345c88a6544474fdc7f,12.4,Lisa the Tree Hugger,7.2,808
866,58f7f345c88a6544474fdc80,12.5,Homer vs. Dignity,7.2,839
867,58f7f345c88a6544474fdc81,12.6,The Computer Wore Menace Shoes,7.7,867
868,58f7f345c88a6544474fdc82,12.7,The Great Money Caper,7.3,840
869,58f7f345c88a6544474fdc83,12.8,Skinner's Sense of Snow,8.0,927
870,58f7f345c88a6544474fdc84,12.9,HOMR,8.1,1002
871,58f7f345c88a6544474fdc85,12.1,Pokey Mom,7.3,838
872,58f7f345c88a6544474fdc86,12.11,Worst Episode Ever,7.5,845
873,58f7f345c88a6544474fdc87,12.12,Tennis the Menace,6.9,806
874,58f7f345c88a6544474fdc88,12.13,Day of the Jackanapes,7.2,741
875,58f7f345c88a6544474fdc89,12.14,New Kids on the Blecch,7.2,917
876,58f7f345c88a6544474fdc8a,12.15,Hungry Hungry Homer,7.4,811
877,58f7f345c88a6544474fdc8b,12.16,Bye Bye Nerdy,6.5,768
878,58f7f345c88a6544474fdc8c,12.17,Simpsons Safari,6.9,793
879,58f7f345c88a6544474fdc8d,12.18,Trilogy of Error,8.6,1210
880,58f7f345c88a6544474fdc8e,12.19,I'm Goin' to Praiseland,7.3,793
881,58f7f345c88a6544474fdc8f,12.2,Children of a Lesser Clod,7.2,737
882,58f7f345c88a6544474fdc90,12.21,Simpsons Tall Tales,7.0,757
883,58f7f345c88a6544474fdc91,13.1,Treehouse of Horror XII,7.5,915
884,58f7f345c88a6544474fdc92,13.2,The Parent Rap,7.1,749
885,58f7f345c88a6544474fdc93,13.3,Homer the Moe,7.2,773
886,58f7f345c88a6544474fdc94,13.4,A Hunka Hunka Burns in Love,7.1,726
887,58f7f345c88a6544474fdc95,13.5,The Blunder Years,7.7,796
888,58f7f345c88a6544474fdc96,13.6,She of Little Faith,7.1,771
889,58f7f345c88a6544474fdc97,13.7,Brawl in the Family,6.9,719
890,58f7f345c88a6544474fdc98,13.8,Sweets and Sour Marge,7.0,723
891,58f7f345c88a6544474fdc99,13.9,Jaws Wired Shut,7.3,716
892,58f7f345c88a6544474fdc9a,13.1,Half-Decent Proposal,7.5,757
893,58f7f345c88a6544474fdc9b,13.11,The Bart Wants What It Wants,7.1,692
894,58f7f345c88a6544474fdc9c,13.12,The Lastest Gun in the West,6.5,724
895,58f7f345c88a6544474fdc9d,13.13,The Old Man and the Key,6.5,688
896,58f7f345c88a6544474fdc9e,13.14,Tales from the Public Domain,7.3,703
897,58f7f345c88a6544474fdc9f,13.15,Blame It on Lisa,7.0,739
898,58f7f345c88a6544474fdca0,13.16,Weekend at Burnsie's,7.7,843
899,58f7f345c88a6544474fdca1,13.17,Gump Roast,5.6,787
900,58f7f345c88a6544474fdca2,13.18,I Am Furious Yellow,7.6,778
901,58f7f345c88a6544474fdca3,13.19,The Sweetest Apu,6.9,670
902,58f7f345c88a6544474fdca4,13.2,Little Girl in the Big Ten,7.2,682
903,58f7f345c88a6544474fdca5,13.21,The Frying Game,7.1,705
904,58f7f345c88a6544474fdca6,13.22,Papa's Got a Brand New Badge,8.0,789
905,58f7f345c88a6544474fdca7,14.1,Treehouse of Horror XIII,7.6,843
906,58f7f345c88a6544474fdca8,14.2,How I Spent My Strummer Vacation,7.3,801
907,58f7f345c88a6544474fdca9,14.3,Bart vs. Lisa vs. 3rd Grade,7.0,719
908,58f7f345c88a6544474fdcaa,14.4,Large Marge,7.1,783
909,58f7f345c88a6544474fdcab,14.5,Helter Shelter,6.8,701
910,58f7f345c88a6544474fdcac,14.6,The Great Louse Detective,7.2,708
911,58f7f345c88a6544474fdcad,14.7,Special Edna,7.1,667
912,58f7f345c88a6544474fdcae,14.8,The Dad Who Knew Too Little,7.3,676
913,58f7f345c88a6544474fdcaf,14.9,The Strong Arms of the Ma,6.8,729
914,58f7f345c88a6544474fdcb0,14.1,Pray Anything,6.8,669
915,58f7f345c88a6544474fdcb1,14.11,Barting Over,6.6,720
916,58f7f345c88a6544474fdcb2,14.12,I'm Spelling as Fast as I Can,7.3,703
917,58f7f345c88a6544474fdcb3,14.13,A Star Is Born Again,7.0,671
918,58f7f345c88a6544474fdcb4,14.14,Mr. Spritz Goes to Washington,6.8,647
919,58f7f345c88a6544474fdcb5,14.15,C. E. D'oh,7.2,624
920,58f7f345c88a6544474fdcb6,14.16,'Scuse Me While I Miss the Sky,7.1,627
921,58f7f345c88a6544474fdcb7,14.17,Three Gays of the Condo,7.2,723
922,58f7f345c88a6544474fdcb8,14.18,"Dude, Where's My Ranch?",7.0,719
923,58f7f345c88a6544474fdcb9,14.19,Old Yeller-Belly,6.7,643
924,58f7f345c88a6544474fdcba,14.2,"Brake My Wife, Please",6.8,636
925,58f7f345c88a6544474fdcbb,14.21,The Bart of War,6.6,647
926,58f7f345c88a6544474fdcbc,14.22,Moe Baby Blues,7.7,776
927,58f7f345c88a6544474fdcbd,15.1,Treehouse of Horror XIV,7.4,837
928,58f7f345c88a6544474fdcbe,15.2,My Mother the Carjacker,7.3,671
929,58f7f345c88a6544474fdcbf,15.3,The President Wore Pearls,7.0,702
930,58f7f345c88a6544474fdcc0,15.4,The Regina Monologues,7.1,772
931,58f7f345c88a6544474fdcc1,15.5,The Fat and the Furriest,7.2,655
932,58f7f345c88a6544474fdcc2,15.6,"Today, I Am a Clown",6.5,645
933,58f7f345c88a6544474fdcc3,15.7,'Tis the Fifteenth Season,7.1,661
934,58f7f345c88a6544474fdcc4,15.8,"Marge vs. Singles, Seniors, Childless Couples and Teens, and Gays",6.7,658
935,58f7f345c88a6544474fdcc5,15.9,"I, (Annoyed Grunt)-Bot",7.2,680
936,58f7f345c88a6544474fdcc6,15.1,Diatribe of a Mad Housewife,7.2,672
937,58f7f345c88a6544474fdcc7,15.11,Margical History Tour,7.1,643
938,58f7f345c88a6544474fdcc8,15.12,Milhouse Doesn't Live Here Anymore,7.2,655
939,58f7f345c88a6544474fdcc9,15.13,Smart & Smarter,7.1,658
940,58f7f345c88a6544474fdcca,15.14,The Ziff Who Came to Dinner,6.8,632
941,58f7f345c88a6544474fdccb,15.15,Co-Dependent's Day,6.9,626
942,58f7f345c88a6544474fdccc,15.16,The Wandering Juvie,6.9,667
943,58f7f345c88a6544474fdccd,15.17,My Big Fat Geek Wedding,6.7,623
944,58f7f345c88a6544474fdcce,15.18,Catch 'Em If You Can,7.0,672
945,58f7f345c88a6544474fdccf,15.19,Simple Simpson,7.3,676
946,58f7f345c88a6544474fdcd0,15.2,The Way We Weren't,7.2,666
947,58f7f345c88a6544474fdcd1,15.21,Bart-Mangled Banner,6.2,660
948,58f7f345c88a6544474fdcd2,15.22,Fraudcast News,7.2,616
949,58f7f345c88a6544474fdcd3,16.1,Treehouse of Horror XV,7.4,753
950,58f7f345c88a6544474fdcd4,16.2,All's Fair in Oven War,7.0,638
951,58f7f345c88a6544474fdcd5,16.3,Sleeping with the Enemy,7.1,626
952,58f7f345c88a6544474fdcd6,16.4,She Used to Be My Girl,6.6,634
953,58f7f345c88a6544474fdcd7,16.5,Fat Man and Little Boy,7.1,604
954,58f7f345c88a6544474fdcd8,16.6,Midnight Rx,7.2,628
955,58f7f345c88a6544474fdcd9,16.7,Mommie Beerest,7.0,592
956,58f7f345c88a6544474fdcda,16.8,Homer and Ned's Hail Mary Pass,6.4,654
957,58f7f345c88a6544474fdcdb,16.9,Pranksta Rap,6.8,672
958,58f7f345c88a6544474fdcdc,16.1,There's Something About Marrying,7.1,648
959,58f7f345c88a6544474fdcdd,16.11,On a Clear Day I Can't See My Sister,6.9,637
960,58f7f345c88a6544474fdcde,16.12,Goo Goo Gai Pan,7.0,652
961,58f7f345c88a6544474fdcdf,16.13,Mobile Homer,6.9,595
962,58f7f345c88a6544474fdce0,16.14,The Seven-Beer Snitch,6.9,605
963,58f7f345c88a6544474fdce1,16.15,Future-Drama,7.3,689
964,58f7f345c88a6544474fdce2,16.16,Don't Fear the Roofer,7.4,738
965,58f7f345c88a6544474fdce3,16.17,The Heartbroke Kid,7.2,625
966,58f7f345c88a6544474fdce4,16.18,A Star Is Torn,6.7,619
967,58f7f345c88a6544474fdce5,16.19,Thank God It's Doomsday,7.2,641
968,58f7f345c88a6544474fdce6,16.2,Home Away from Homer,7.1,605
969,58f7f345c88a6544474fdce7,16.21,"The Father, the Son, and the Holy Guest Star",7.2,701
970,58f7f345c88a6544474fdce8,17.1,Bonfire of the Manatees,6.2,678
971,58f7f345c88a6544474fdce9,17.2,The Girl Who Slept Too Little,6.8,646
972,58f7f345c88a6544474fdcea,17.3,Milhouse of Sand and Fog,7.0,617
973,58f7f345c88a6544474fdceb,17.4,Treehouse of Horror XVI,7.3,721
974,58f7f345c88a6544474fdcec,17.5,Marge's Son Poisoning,6.9,636
975,58f7f345c88a6544474fdced,17.6,See Homer Run,6.9,599
976,58f7f345c88a6544474fdcee,17.7,The Last of the Red Hat Mamas,6.7,615
977,58f7f345c88a6544474fdcef,17.8,The Italian Bob,7.0,765
978,58f7f345c88a6544474fdcf0,17.9,Simpsons Christmas Stories,6.8,613
979,58f7f345c88a6544474fdcf1,17.1,Homer's Paternity Coot,6.7,617
980,58f7f345c88a6544474fdcf2,17.11,We're on the Road to D'Ohwhere,6.9,597
981,58f7f345c88a6544474fdcf3,17.12,My Fair Laddy,6.3,651
982,58f7f345c88a6544474fdcf4,17.13,The Seemingly Never-Ending Story,7.5,711
983,58f7f345c88a6544474fdcf5,17.14,Bart Has Two Mommies,7.0,613
984,58f7f345c88a6544474fdcf6,17.15,"Homer Simpson, This Is Your Wife",6.5,907
985,58f7f345c88a6544474fdcf7,17.16,Million Dollar Abie,6.5,630
986,58f7f345c88a6544474fdcf8,17.17,"Kiss Kiss, Bang Bangalore",7.2,730
987,58f7f345c88a6544474fdcf9,17.18,The Wettest Stories Ever Told,6.7,602
988,58f7f345c88a6544474fdcfa,17.19,Girls Just Want to Have Sums,7.2,649
989,58f7f345c88a6544474fdcfb,17.2,Regarding Margie,6.7,608
990,58f7f345c88a6544474fdcfc,17.21,The Monkey Suit,7.1,655
991,58f7f345c88a6544474fdcfd,17.22,Homer and Marge Turn a Couple Play,6.5,646
992,58f7f345c88a6544474fdcfe,18.1,"The Mook, the Chef, the Wife and Her Homer",7.5,820
